Month,Company,Country,Region,Segment,Subsegment,IsPublic,Ticker,Users_M,NewUsers_K,TPV_USD_B,TakeRate_pct,Revenue_USD_M,ARPU_USD,Churn_pct,Marketing_Spend_USD_M,CAC_USD,CAC_Total_USD_M,Close_USD,Private_Valuation_USD_B
2025-01,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,405.2,808.0,683.88,0.166,1140.16,3.38,2.35,20.53,17.62,13.91,,133.2
2025-04,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,21.1,106.0,49.63,0.466,215.66,4.94,1.45,13.21,17.93,2.09,10.77,
2025-12,Visa,USA,North America,Payments Network,Card Network,True,V,133.0,461.0,707.88,0.082,554.86,4.43,2.18,93.87,12.93,7.07,298.09,
2025-06,Mastercard,USA,North America,Payments Network,Card Network,True,MA,309.9,132.0,478.23,0.108,481.7,6.82,2.17,39.83,6.35,0.73,431.16,
2025-12,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,121.9,471.0,124.78,0.325,399.86,5.7,2.21,110.52,7.07,4.02,,39.4
2025-01,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,122.1,477.0,62.35,0.361,214.83,7.59,1.42,24.17,19.09,8.21,15.93,
2025-05,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,129.3,371.0,131.51,0.475,712.33,8.0,0.46,29.54,7.31,1.97,15.59,
2025-04,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,87.0,449.0,140.35,0.237,384.99,4.41,1.13,98.21,2.76,1.37,70.5,
2025-06,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,90.0,413.0,114.7,0.255,300.15,5.53,1.0,63.15,11.99,5.66,69.56,
2025-08,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,41.0,721.0,50.87,0.189,90.63,8.97,0.91,18.78,21.44,11.12,184.51,
2025-12,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,574.4,237.0,335.62,0.201,628.23,2.62,0.58,61.87,14.66,3.5,,173.6
2025-10,Mastercard,USA,North America,Payments Network,Card Network,True,MA,298.5,219.0,522.47,0.112,642.95,5.39,1.84,59.26,7.93,1.85,424.44,
2025-09,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,133.4,417.0,63.83,0.337,227.54,7.74,1.1,23.09,16.99,8.26,16.35,
2025-02,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,146.9,300.0,134.72,0.32,431.87,2.83,1.62,57.33,16.98,5.08,71.35,
2025-10,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,32.8,413.0,85.59,0.106,81.5,9.5,1.06,89.42,14.5,8.28,177.55,
2025-12,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,261.79,0.117,321.05,9.21,2.09,125.16,2.41,,,88.0
2025-11,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,79.1,123.0,156.5,0.217,341.25,3.1,0.37,111.3,11.04,1.21,74.63,
2025-03,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,222.7,0.138,284.29,5.83,0.4,65.85,11.61,,1487.25,
2025-11,Mastercard,USA,North America,Payments Network,Card Network,True,MA,164.7,795.0,754.18,0.103,691.84,6.25,1.87,21.16,13.12,9.23,401.97,
2025-02,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,637.9,598.0,532.69,0.163,960.6,2.61,0.7,30.84,8.44,5.81,,131.5
2025-02,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,118.2,603.0,74.98,0.383,311.76,4.87,2.02,87.12,18.67,11.26,,47.9
2025-11,Visa,USA,North America,Payments Network,Card Network,True,V,236.5,538.0,682.91,0.1,675.14,4.78,1.94,31.48,17.76,8.32,290.81,
2025-08,Visa,USA,North America,Payments Network,Card Network,True,V,191.6,647.0,536.19,0.107,607.6,4.99,0.44,33.12,16.0,10.49,294.66,
2025-12,Visa,USA,North America,Payments Network,Card Network,True,V,250.7,569.0,671.07,0.108,758.05,4.95,1.6,36.61,17.57,9.89,305.75,
2025-12,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,62.0,751.0,76.8,0.355,303.3,5.15,1.76,24.0,11.11,6.54,,41.7
2025-11,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,868.6,274.0,646.24,0.19,1142.33,2.17,1.96,7.32,9.34,3.63,,125.8
2025-12,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,93.7,227.0,137.69,0.376,463.15,6.08,2.43,69.31,3.06,0.92,15.46,
2025-06,Visa,USA,North America,Payments Network,Card Network,True,V,132.7,479.0,707.33,0.082,542.82,4.15,1.98,120.0,11.86,7.2,285.07,
2025-07,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,82.7,443.0,108.54,0.262,287.22,4.88,0.98,75.84,15.49,6.07,72.03,
2025-06,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,86.3,421.0,105.89,0.261,272.5,4.73,1.07,77.4,13.69,4.68,65.47,
2025-07,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,19.9,348.0,57.77,0.532,311.31,3.25,0.4,104.33,4.09,1.17,9.84,
2025-07,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,82.8,429.0,115.74,0.265,272.42,4.69,0.84,70.74,13.42,4.85,66.71,
2025-07,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,82.8,836.0,145.35,0.396,621.19,6.8,0.61,88.99,15.26,12.35,,39.0
2025-01,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,204.5,0.163,340.3,5.94,2.18,16.05,10.21,,1676.89,
2025-10,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,97.3,728.0,175.72,0.235,421.29,7.11,2.11,126.42,4.08,3.1,183.27,
2025-09,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,792.6,514.0,349.56,0.128,411.9,3.63,2.23,76.22,11.73,5.24,,152.5
2025-12,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,173.89,0.105,202.45,5.13,1.87,78.24,2.18,,1768.79,
2025-04,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,527.1,810.0,718.01,0.167,1123.56,3.2,1.51,60.68,17.23,12.11,,136.4
2025-04,Mastercard,USA,North America,Payments Network,Card Network,True,MA,240.0,780.0,672.44,0.085,587.32,4.83,0.82,29.59,9.38,8.15,395.13,
2025-03,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,179.27,0.108,208.47,5.03,1.7,71.22,5.17,,,100.8
2025-04,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,86.5,670.0,169.69,0.154,288.17,10.86,2.43,9.0,17.45,11.17,193.03,
2025-02,Visa,USA,North America,Payments Network,Card Network,True,V,126.1,510.0,682.64,0.082,561.42,4.15,2.13,100.14,14.36,5.32,280.6,
2025-11,Visa,USA,North America,Payments Network,Card Network,True,V,201.6,424.0,721.83,0.121,829.58,6.34,2.48,39.14,12.93,5.1,270.41,
2025-03,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,119.8,69.0,95.49,1.34,1408.37,2.85,0.52,81.16,9.4,0.68,,
2025-10,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,70.6,706.0,88.36,1.856,1691.4,2.17,0.9,20.49,15.89,11.64,,
2025-01,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,23.1,80.0,35.52,0.413,144.63,4.16,1.61,81.68,14.54,1.09,8.89,
2025-11,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,268.06,0.165,518.39,5.7,0.34,34.11,3.12,,,100.7
2025-01,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,235.27,0.113,296.58,5.74,2.56,108.63,6.57,,,103.5
2025-09,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,34.0,98.0,33.53,0.62,211.96,4.98,1.77,45.07,8.57,0.7,10.23,
2025-12,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,105.6,287.0,153.58,0.217,303.6,4.16,1.41,99.1,7.97,1.96,62.46,
2025-12,Mastercard,USA,North America,Payments Network,Card Network,True,MA,205.3,508.0,466.05,0.088,456.31,7.01,1.72,28.79,11.99,8.44,433.27,
2025-09,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,35.0,95.0,34.68,0.655,223.59,4.34,1.56,57.63,8.13,0.85,10.49,
2025-03,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,20.5,591.0,165.35,0.153,257.8,7.68,1.39,109.61,10.94,5.44,174.28,
2025-01,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,136.1,362.0,110.61,0.308,327.17,6.51,2.33,62.44,13.99,4.58,17.51,
2025-04,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,179.43,0.179,271.73,5.17,1.64,44.95,15.37,,1603.97,
2025-12,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,66.6,461.0,114.02,0.191,211.76,10.46,1.15,89.8,6.37,2.84,167.76,
2025-11,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,148.4,288.0,112.49,0.327,389.46,6.04,2.52,92.54,6.53,2.45,17.23,
2025-11,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,221.88,0.117,262.75,6.28,1.11,69.47,2.63,,,107.1
2025-08,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,89.4,107.0,170.78,0.329,593.72,7.41,0.93,62.33,2.42,0.22,83.45,
2025-04,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,560.0,753.0,637.79,0.181,1132.37,2.84,1.45,69.18,14.04,11.24,,140.9
2025-09,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,602.3,818.0,617.96,0.166,1048.53,4.74,1.06,68.61,5.15,3.07,,180.0
2025-05,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,113.7,286.0,154.85,0.203,344.07,4.71,1.53,97.41,9.66,1.87,67.11,
2025-11,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,233.36,0.119,285.57,5.58,2.11,99.54,7.08,,,107.2
2025-03,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,82.7,603.0,116.02,0.332,453.16,7.27,2.36,65.94,6.15,2.82,16.26,
2025-05,Mastercard,USA,North America,Payments Network,Card Network,True,MA,132.6,801.0,674.44,0.113,827.2,5.97,1.27,5.58,12.66,9.93,455.53,
2025-07,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,22.3,76.0,72.31,0.678,484.34,5.85,0.94,85.69,11.77,1.12,10.01,
2025-04,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,208.33,0.154,336.91,6.24,2.07,16.26,12.29,,1626.8,
2025-02,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,37.5,87.0,33.49,0.666,224.28,4.55,1.4,57.12,7.56,0.76,10.92,
2025-01,Mastercard,USA,North America,Payments Network,Card Network,True,MA,194.3,512.0,520.29,0.084,447.86,6.97,1.41,32.25,14.09,7.92,415.76,
2025-11,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,73.2,566.0,128.05,0.335,425.61,6.83,2.52,63.64,5.67,3.74,15.5,
2025-08,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,175.11,0.171,272.88,9.34,0.59,98.99,3.43,,,113.7
2025-01,Mastercard,USA,North America,Payments Network,Card Network,True,MA,208.0,716.0,730.59,0.086,621.02,4.78,0.85,35.24,9.82,6.59,391.48,
2025-02,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,109.7,650.0,70.81,0.374,269.8,4.69,1.85,75.07,16.63,11.04,,48.6
2025-04,Visa,USA,North America,Payments Network,Card Network,True,V,133.2,151.0,689.55,0.111,813.32,6.89,0.33,89.12,8.32,1.32,298.69,
2025-06,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,24.4,80.0,34.01,0.415,159.14,3.98,1.48,95.81,14.43,1.48,9.91,
2025-06,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,21.9,84.0,72.04,0.669,494.17,5.12,0.88,90.22,11.14,0.93,10.28,
2025-12,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,54.7,739.0,79.12,0.363,285.78,5.07,1.59,28.46,10.27,7.51,,38.5
2025-06,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,83.4,704.0,130.79,0.519,715.88,4.98,1.59,81.49,8.82,5.31,14.5,
2025-11,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,57.9,497.0,94.75,0.449,411.48,7.57,0.32,55.07,4.8,3.02,,39.3
2025-12,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,195.62,0.151,320.52,6.45,2.24,16.42,9.97,,1575.13,
2025-04,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,96.4,781.0,138.34,0.355,543.19,4.53,2.02,87.66,5.33,3.76,,36.1
2025-04,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,108.4,813.0,139.77,0.153,212.89,12.37,1.19,6.47,10.48,7.91,171.32,
2025-10,Visa,USA,North America,Payments Network,Card Network,True,V,307.8,62.0,536.92,0.105,581.92,6.34,0.56,20.32,19.95,1.05,273.49,
2025-08,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,771.7,306.0,373.33,0.18,604.87,3.7,1.73,61.66,4.51,1.78,,145.3
2025-12,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,10.9,742.0,41.18,0.545,249.48,4.28,2.46,58.9,4.95,3.47,10.71,
2025-09,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,196.89,0.111,223.99,5.42,2.0,66.29,6.46,,,104.1
2025-07,Mastercard,USA,North America,Payments Network,Card Network,True,MA,294.7,239.0,508.23,0.112,581.28,5.66,1.86,50.04,7.65,1.77,407.11,
2025-04,Visa,USA,North America,Payments Network,Card Network,True,V,266.3,634.0,798.08,0.11,957.66,5.44,0.64,23.82,15.41,8.17,305.2,
2025-12,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,663.7,694.0,518.98,0.152,962.85,2.43,0.72,26.17,8.88,5.02,,125.1
2025-12,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,118.9,393.0,126.01,0.417,514.46,5.03,2.25,58.09,4.84,1.99,15.35,
2025-09,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,145.03,0.114,163.29,8.32,2.65,48.38,11.81,,,88.3
2025-09,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,150.31,0.121,181.96,5.94,0.81,41.36,4.45,,1698.32,
2025-12,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,85.8,509.0,143.28,0.24,345.05,3.92,1.35,101.91,2.77,1.28,65.77,
2025-04,Mastercard,USA,North America,Payments Network,Card Network,True,MA,124.6,852.0,650.43,0.117,779.27,7.05,1.44,5.68,12.75,9.49,437.15,
2025-06,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,36.8,272.0,38.74,0.541,197.38,4.15,0.5,35.0,15.12,5.13,9.16,
2025-06,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,133.23,0.163,252.79,7.08,0.53,56.76,2.52,,1415.46,
2025-08,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,874.7,314.0,662.78,0.18,1227.39,2.6,2.19,7.2,9.82,2.65,,127.8
2025-04,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,19.7,98.0,45.93,0.456,234.35,5.18,1.21,14.88,14.79,1.66,10.59,
2025-06,Visa,USA,North America,Payments Network,Card Network,True,V,193.7,760.0,513.73,0.114,610.36,4.69,0.45,38.88,15.85,13.03,276.89,
2025-02,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,21.3,109.0,50.5,0.42,216.65,4.67,1.47,13.06,19.24,2.1,9.63,
2025-06,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,55.9,473.0,146.32,0.292,377.65,4.28,2.26,70.65,7.88,4.2,76.24,
2025-02,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,145.53,0.103,131.82,6.77,1.54,53.3,11.12,,1724.09,
2025-07,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,78.6,487.0,109.13,0.299,333.25,4.66,2.18,72.16,19.82,6.93,75.03,
2025-08,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,193.78,0.107,201.19,5.9,1.94,89.03,2.65,,1746.96,
2025-02,Visa,USA,North America,Payments Network,Card Network,True,V,275.2,264.0,630.65,0.095,675.44,5.53,0.54,60.22,8.6,2.14,266.78,
2025-06,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,209.52,0.131,299.5,5.72,0.36,67.91,11.36,,1607.62,
2025-09,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,40.9,103.0,53.09,1.862,922.56,3.8,1.97,82.98,8.25,0.85,,
2025-06,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,100.8,708.0,190.03,0.228,409.22,12.03,2.26,82.41,9.98,7.2,176.81,
2025-08,Mastercard,USA,North America,Payments Network,Card Network,True,MA,288.9,224.0,527.38,0.104,644.71,5.93,1.77,54.65,7.96,2.3,421.49,
2025-12,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,33.6,89.0,36.33,0.672,205.2,4.24,1.4,47.11,7.43,0.78,11.56,
2025-11,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,21.0,560.0,164.34,0.147,226.65,8.03,1.33,111.02,9.23,6.22,176.18,
2025-08,Visa,USA,North America,Payments Network,Card Network,True,V,199.7,152.0,446.0,0.084,392.85,5.28,1.44,121.11,13.9,2.31,274.04,
2025-08,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,49.9,185.0,90.21,1.196,1009.32,2.04,0.63,32.76,3.33,0.7,,
2025-02,Mastercard,USA,North America,Payments Network,Card Network,True,MA,193.7,519.0,478.75,0.088,408.97,7.02,1.86,32.19,14.54,7.13,412.44,
2025-07,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,458.8,765.0,621.71,0.155,1113.18,3.18,2.25,20.14,18.66,13.05,,151.9
2025-03,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,True,KLAR,43.1,759.0,107.34,1.791,1863.23,5.1,0.64,66.89,22.1,14.38,32.12,
2025-03,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,92.9,686.0,95.78,0.465,488.48,5.89,0.92,8.96,2.06,1.66,74.3,
2025-08,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,171.26,0.177,282.97,4.78,1.66,41.34,18.7,,1479.25,
2025-03,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,234.53,0.153,367.38,6.79,2.77,69.22,3.63,,,88.4
2025-05,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,97.5,510.0,139.45,0.126,163.6,10.4,0.56,9.44,14.87,9.19,195.35,
2025-03,Visa,USA,North America,Payments Network,Card Network,True,V,276.7,68.0,580.29,0.107,614.8,5.98,0.56,21.27,22.33,1.34,283.51,
2025-01,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,214.28,0.119,267.46,6.38,1.07,75.63,2.77,,,100.3
2025-11,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,195.97,0.119,210.39,5.22,1.75,75.57,6.56,,,109.2
2025-09,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,95.6,374.0,82.47,0.345,296.15,7.23,2.02,113.95,8.11,4.28,74.69,
2025-11,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,192.15,0.111,224.91,5.14,1.77,71.39,6.29,,,102.7
2025-02,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,99.4,737.0,70.24,2.034,1178.89,4.73,1.2,15.94,16.41,11.81,,
2025-02,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,82.1,75.0,109.33,0.417,400.8,5.01,1.26,90.08,6.84,0.42,81.53,
2025-11,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,114.8,427.0,139.28,0.17,248.47,7.06,1.67,92.88,10.98,5.1,177.66,
2025-11,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,True,KLAR,54.3,388.0,58.64,1.405,907.79,4.09,0.85,65.81,13.03,3.62,38.17,
2025-01,Mastercard,USA,North America,Payments Network,Card Network,True,MA,269.8,127.0,478.65,0.099,524.84,5.94,2.47,43.95,5.68,0.79,424.64,
2025-07,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,93.1,370.0,83.56,0.345,302.66,8.46,2.28,114.0,10.46,4.29,70.28,
2025-10,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,886.4,497.0,463.63,0.143,655.36,2.29,1.33,107.47,3.81,1.74,,158.4
2025-02,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,99.7,576.0,130.62,0.128,190.46,10.17,0.46,11.15,16.15,7.89,177.99,
2025-12,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,140.49,0.16,223.93,7.22,0.55,69.5,2.41,,1535.07,
2025-08,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,93.0,749.0,177.99,0.237,476.92,6.77,2.16,122.08,4.77,3.13,194.61,
2025-07,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,97.9,326.0,116.21,0.253,262.23,3.93,0.39,7.21,14.41,4.64,70.86,
2025-09,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,452.2,836.0,599.87,0.167,1133.59,3.51,2.47,15.8,16.12,15.63,,133.6
2025-11,Mastercard,USA,North America,Payments Network,Card Network,True,MA,204.5,498.0,531.27,0.084,386.23,6.93,1.49,28.55,13.24,8.51,446.9,
2025-04,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,106.3,580.0,139.01,0.434,556.39,7.55,1.91,83.14,14.25,6.67,73.66,
2025-12,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,141.25,0.177,267.11,5.98,1.16,99.91,4.85,,1507.81,
2025-07,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,794.0,509.0,351.04,0.125,389.82,3.6,2.31,65.1,9.97,5.6,,136.5
2025-02,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,141.06,0.191,251.92,5.75,1.3,84.51,5.17,,1711.24,
2025-06,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,212.16,0.111,243.45,7.03,1.25,86.53,2.62,,,104.3
2025-09,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,75.5,74.0,100.79,0.423,425.04,5.66,1.31,99.44,6.07,0.46,82.63,
2025-02,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,72.9,112.0,165.04,0.224,360.71,3.24,0.34,108.4,9.95,1.4,67.15,
2025-02,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,56.4,742.0,64.73,0.36,243.49,3.92,0.78,76.9,18.54,10.8,,43.5
2025-07,Mastercard,USA,North America,Payments Network,Card Network,True,MA,287.1,129.0,489.7,0.102,504.78,6.93,2.08,45.94,5.32,0.92,426.64,
2025-06,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,119.1,542.0,150.86,0.566,879.77,8.78,1.4,69.87,14.27,6.48,,44.2
2025-04,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,188.54,0.161,300.11,5.48,2.5,28.29,19.02,,1737.53,
2025-08,Visa,USA,North America,Payments Network,Card Network,True,V,208.0,103.0,625.96,0.077,506.0,5.62,0.7,106.67,19.06,2.14,288.58,
2025-03,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,83.6,488.0,191.95,0.15,264.22,8.47,1.96,123.51,3.16,2.07,177.87,
2025-06,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,72.8,483.0,116.34,0.314,368.74,4.12,2.22,63.41,16.54,7.13,68.57,
2025-09,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,98.8,599.0,184.81,0.217,382.1,11.14,1.81,68.64,10.48,6.64,175.83,
2025-09,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,153.0,0.109,168.24,7.15,2.21,76.03,18.82,,1651.96,
2025-12,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,50.9,732.0,64.18,0.38,227.57,4.47,0.69,71.48,18.51,10.44,,38.5
2025-06,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,53.0,686.0,64.69,0.359,267.37,4.31,0.77,67.18,15.75,12.08,,41.9
2025-05,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,79.9,122.0,153.97,0.209,382.48,3.11,0.41,98.65,10.78,1.43,67.87,
2025-04,Mastercard,USA,North America,Payments Network,Card Network,True,MA,129.9,771.0,742.6,0.114,847.27,6.64,1.49,6.1,15.15,9.99,413.88,
2025-12,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,106.4,243.0,132.84,0.362,537.62,5.82,2.23,57.63,3.26,0.68,15.98,
2025-09,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,127.0,446.0,109.22,0.285,312.73,4.88,0.6,103.61,20.62,9.31,68.45,
2025-10,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,751.8,509.0,326.45,0.125,377.72,3.7,2.08,64.02,11.26,5.12,,138.9
2025-02,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,144.4,332.0,135.69,0.317,418.58,3.09,1.34,57.7,16.47,5.85,66.29,
2025-09,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,82.9,380.0,107.81,0.247,271.1,5.17,0.84,64.56,13.07,6.37,69.72,
2025-08,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,117.1,78.0,102.96,1.352,1229.92,3.41,0.48,81.44,11.78,0.71,,
2025-03,Mastercard,USA,North America,Payments Network,Card Network,True,MA,316.2,241.0,498.74,0.106,610.7,5.51,1.82,45.6,8.61,2.02,428.36,
2025-11,Visa,USA,North America,Payments Network,Card Network,True,V,205.8,111.0,631.25,0.084,534.44,6.03,0.76,104.74,17.95,2.27,278.17,
